4490,1.04E-15
4492,1.02E-15
4494,1.04E-15
4496,1.06E-15
4498,1.04E-15
4500,1.05E-15
4502,1.06E-15
4504,1.02E-15
4506,1.03E-15
4508,1.04E-15
4510,1.07E-15
4512,1.05E-15
4514,1.02E-15
4516,1.04E-15
4518,1.05E-15
4520,1.04E-15
4522,1.03E-15
4524,1.01E-15
4526,1.03E-15
4528,1.02E-15
4530,1.03E-15
4532,1.04E-15
4534,9.92E-16
4536,9.76E-16
4538,1.00E-15
4540,9.94E-16
4542,9.92E-16
4544,1.00E-15
4546,1.01E-15
4548,1.00E-15
4550,1.02E-15
4552,1.04E-15
4554,9.96E-16
4556,9.85E-16
4558,9.83E-16
4560,9.99E-16
4562,1.02E-15
4564,9.91E-16
4566,9.82E-16
4568,9.98E-16
4570,9.98E-16
4572,9.87E-16
4574,9.92E-16
4576,9.92E-16
4578,9.94E-16
4580,9.61E-16
4582,9.55E-16
4584,9.62E-16
4586,9.46E-16
4588,9.63E-16
4590,9.52E-16
4592,9.49E-16
4594,9.79E-16
4596,9.48E-16
4598,9.44E-16
4600,8.97E-16
4602,9.18E-16
4604,9.59E-16
4606,9.30E-16
4608,9.26E-16
4610,8.82E-16
4612,8.50E-16
4614,8.71E-16
4616,8.51E-16
4618,8.34E-16
4620,8.59E-16
4622,8.56E-16
4624,8.45E-16
4626,8.57E-16
4628,8.58E-16
4630,8.43E-16
4632,8.36E-16
4634,8.50E-16
4636,8.72E-16
4638,8.67E-16
4640,8.73E-16
4642,8.62E-16
4644,8.77E-16
4646,8.87E-16
4648,8.59E-16
4650,8.74E-16
4652,8.66E-16
4654,8.50E-16
4656,8.93E-16
4658,8.83E-16
4660,8.75E-16
4662,8.91E-16
4664,8.85E-16
4666,8.73E-16
4668,8.64E-16
4670,8.51E-16
4672,8.58E-16
4674,8.71E-16
4676,8.60E-16
4678,8.46E-16
4680,8.48E-16
4682,8.53E-16
4684,8.53E-16
4686,8.67E-16
4688,8.58E-16
4690,8.17E-16
4692,8.15E-16
4694,8.24E-16
4696,8.20E-16
4698,8.15E-16
4700,7.90E-16
4702,7.66E-16
4704,7.71E-16
4706,7.89E-16
4708,8.03E-16
4710,8.09E-16
4712,7.95E-16
4714,7.76E-16
4716,7.80E-16
4718,7.93E-16
4720,7.76E-16
4722,7.63E-16
4724,7.68E-16
4726,7.61E-16
4728,7.61E-16
4730,7.66E-16
4732,7.66E-16
4734,7.57E-16
4736,7.36E-16
4738,7.36E-16
4740,7.29E-16
4742,7.08E-16
4744,7.25E-16
4746,7.41E-16
4748,7.35E-16
4750,7.37E-16
4752,7.36E-16
4754,7.34E-16
4756,7.32E-16
4758,7.26E-16
4760,7.20E-16
4762,7.09E-16
4764,7.12E-16
4766,7.14E-16
4768,6.93E-16
4770,6.80E-16
4772,6.88E-16
4774,6.69E-16
4776,6.46E-16
4778,6.59E-16
4780,6.42E-16
4782,6.23E-16
4784,6.29E-16
4786,6.37E-16
4788,6.39E-16
4790,6.27E-16
4792,6.19E-16
4794,6.14E-16
4796,6.06E-16
4798,6.03E-16
4800,6.10E-16
4802,6.11E-16
4804,6.08E-16
4806,6.15E-16
4808,6.18E-16
4810,6.11E-16
4812,6.09E-16
4814,6.14E-16
4816,6.19E-16
4818,6.21E-16
4820,6.41E-16
4822,6.47E-16
4824,6.17E-16
4826,6.02E-16
4828,6.18E-16
4830,6.27E-16
4832,6.12E-16
4834,5.96E-16
4836,6.07E-16
4838,6.31E-16
4840,6.35E-16
4842,6.27E-16
4844,6.12E-16
4846,6.01E-16
4848,6.36E-16
4850,6.56E-16
4852,6.48E-16
4854,6.47E-16
4856,6.47E-16
4858,6.43E-16
4860,6.33E-16
4862,6.61E-16
4864,6.76E-16
4866,6.61E-16
4868,6.82E-16
4870,6.96E-16
4872,6.80E-16
4874,6.63E-16
4876,6.54E-16
4878,6.72E-16
4880,6.52E-16
4882,6.81E-16
4884,7.04E-16
4886,6.82E-16
4888,6.59E-16
4890,6.75E-16
4892,6.87E-16
4894,6.72E-16
4896,6.77E-16
4898,7.00E-16
4900,6.98E-16
4902,6.96E-16
4904,6.64E-16
4906,6.85E-16
4908,6.92E-16
4910,6.98E-16
4912,6.71E-16
4914,6.63E-16
4916,6.57E-16
4918,6.49E-16
4920,6.80E-16
4922,6.77E-16
4924,6.93E-16
4926,6.97E-16
4928,6.97E-16
4930,6.93E-16
4932,6.71E-16
4934,6.94E-16
4936,6.82E-16
4938,6.79E-16
4940,6.65E-16
4942,7.02E-16
4944,6.97E-16
4946,7.09E-16
4948,7.15E-16
4950,7.06E-16
4952,7.07E-16
4954,7.08E-16
4956,6.97E-16
4958,6.95E-16
4960,7.15E-16
4962,7.04E-16
4964,7.28E-16
4966,7.18E-16
4968,7.07E-16
4970,7.33E-16
4972,7.16E-16
4974,7.17E-16
4976,6.97E-16
4978,7.22E-16
4980,7.42E-16
4982,7.25E-16
4984,7.45E-16
4986,7.33E-16
4988,7.34E-16
4990,7.19E-16
4992,7.24E-16
4994,7.39E-16
4996,7.06E-16
4998,7.20E-16
5000,7.23E-16
5002,7.21E-16
5004,7.19E-16
5006,7.28E-16
5008,7.36E-16
5010,7.27E-16
5012,7.26E-16
5014,7.28E-16
5016,7.41E-16
5018,7.46E-16
5020,7.28E-16
5022,7.20E-16
5024,7.09E-16
5026,6.81E-16
5028,7.15E-16
5030,7.64E-16
5032,7.51E-16
5034,7.41E-16
5036,7.63E-16
5038,7.79E-16
5040,7.65E-16
5042,7.66E-16
5044,7.83E-16
5046,7.64E-16
5048,7.95E-16
5050,7.86E-16
5052,7.87E-16
5054,7.81E-16
5056,7.97E-16
5058,8.07E-16
5060,7.83E-16
5062,8.00E-16
5064,7.98E-16
5066,8.09E-16
5068,8.13E-16
5070,8.17E-16
5072,8.19E-16
5074,8.33E-16
5076,8.38E-16
5078,8.50E-16
5080,8.55E-16
5082,8.44E-16
5084,8.51E-16
5086,8.48E-16
5088,8.53E-16
5090,8.42E-16
5092,8.34E-16
5094,8.32E-16
5096,8.30E-16
5098,8.26E-16
5100,8.33E-16
5102,8.37E-16
5104,8.45E-16
5106,8.58E-16
5108,8.48E-16
5110,8.39E-16
5112,8.35E-16
5114,8.18E-16
5116,8.15E-16
5118,8.55E-16
5120,8.47E-16
5122,8.40E-16
5124,8.57E-16
5126,8.56E-16
5128,8.50E-16
5130,8.48E-16
5132,8.52E-16
5134,8.45E-16
5136,8.37E-16
5138,8.40E-16
5140,8.46E-16
5142,8.54E-16
5144,8.49E-16
5146,8.49E-16
5148,8.58E-16
5150,8.64E-16
5152,8.74E-16
5154,8.67E-16
5156,8.61E-16
5158,8.59E-16
5160,8.62E-16
5162,8.78E-16
5164,8.74E-16
5166,8.62E-16
5168,8.45E-16
5170,8.55E-16
5172,8.76E-16
5174,8.65E-16
5176,8.56E-16
5178,8.71E-16
5180,8.73E-16
5182,8.61E-16
5184,8.67E-16
5186,8.63E-16
5188,8.44E-16
5190,8.30E-16
5192,8.19E-16
5194,8.19E-16
5196,8.19E-16
5198,8.23E-16
5200,8.20E-16
5202,8.04E-16
5204,7.98E-16
5206,7.97E-16
5208,7.95E-16
5210,7.96E-16
5212,8.02E-16
5214,8.10E-16
5216,7.91E-16
5218,7.81E-16
5220,7.78E-16
5222,7.68E-16
5224,7.82E-16
5226,7.80E-16
5228,7.77E-16
5230,7.73E-16
5232,7.74E-16
5234,7.63E-16
5236,7.60E-16
5238,7.76E-16
5240,7.79E-16
5242,7.64E-16
5244,7.81E-16
5246,7.72E-16
5248,7.75E-16
5250,7.85E-16
5252,7.85E-16
5254,7.73E-16
5256,7.76E-16
5258,7.64E-16
5260,7.69E-16
5262,7.78E-16
5264,7.78E-16
5266,7.68E-16
5268,7.91E-16
5270,7.76E-16
5272,7.82E-16
5274,7.94E-16
5276,7.77E-16
5278,7.73E-16
5280,7.80E-16
5282,7.86E-16
5284,7.78E-16
5286,7.76E-16
5288,7.93E-16
5290,7.96E-16
5292,7.77E-16
5294,7.76E-16
5296,7.65E-16
5298,7.72E-16
5300,7.86E-16
5302,7.75E-16
5304,7.71E-16
5306,7.85E-16
5308,7.95E-16
5310,7.91E-16
5312,7.81E-16
5314,8.01E-16
5316,7.98E-16
5318,8.00E-16
5320,7.95E-16
5322,8.05E-16
5324,7.98E-16
5326,7.98E-16
5328,7.80E-16
5330,7.95E-16
5332,7.95E-16
5334,7.88E-16
5336,7.75E-16
5338,7.85E-16
5340,7.77E-16
5342,7.71E-16
5344,7.74E-16
5346,7.75E-16
5348,7.59E-16
5350,7.47E-16
5352,7.64E-16
5354,7.75E-16
5356,7.59E-16
5358,7.65E-16
5360,7.69E-16
5362,7.78E-16
5364,7.64E-16
5366,7.56E-16
5368,7.59E-16
5370,7.62E-16
5372,7.41E-16
5374,7.32E-16
5376,7.32E-16
5378,7.37E-16
5380,7.29E-16
5382,7.25E-16
5384,7.46E-16
5386,7.39E-16
5388,7.21E-16
5390,7.14E-16
5392,6.99E-16
5394,7.02E-16
5396,7.07E-16
5398,7.04E-16
5400,6.99E-16
5402,7.06E-16
5404,6.98E-16
5406,6.82E-16
5408,6.79E-16
5410,6.73E-16
5412,6.78E-16
5414,6.85E-16
5416,6.82E-16
5418,6.69E-16
5420,6.71E-16
5422,6.65E-16
5424,6.52E-16
5426,6.74E-16
5428,6.74E-16
5430,6.66E-16
5432,6.68E-16
5434,6.68E-16
5436,6.74E-16
5438,6.74E-16
5440,6.68E-16
5442,6.67E-16
5444,6.68E-16
5446,6.83E-16
5448,6.73E-16
5450,6.71E-16
5452,6.83E-16
5454,6.78E-16
5456,6.96E-16
5458,7.02E-16
5460,7.02E-16
5462,7.18E-16
5464,7.19E-16
5466,7.07E-16
5468,6.96E-16
5470,7.07E-16
5472,7.33E-16
5474,7.25E-16
5476,7.25E-16
5478,7.26E-16
5480,7.26E-16
5482,7.17E-16
5484,7.22E-16
5486,7.24E-16
5488,7.15E-16
5490,7.15E-16
5492,7.30E-16
5494,7.17E-16
5496,7.21E-16
5498,7.30E-16
5500,7.31E-16
5502,7.27E-16
5504,7.35E-16
5506,7.39E-16
5508,7.31E-16
5510,7.30E-16
5512,7.23E-16
5514,7.20E-16
5516,7.19E-16
5518,7.22E-16
5520,7.30E-16
5522,7.23E-16
5524,7.16E-16
5526,7.16E-16
5528,7.23E-16
5530,7.36E-16
5532,7.28E-16
5534,7.09E-16
5536,7.20E-16
5538,7.35E-16
5540,7.35E-16
5542,7.33E-16
5544,7.39E-16
5546,7.29E-16
5548,7.21E-16
5550,7.31E-16
5552,7.30E-16
5554,7.36E-16
5556,7.41E-16
5558,7.40E-16
5560,7.41E-16
5562,7.27E-16
5564,7.30E-16
5566,7.31E-16
5568,7.30E-16
5570,7.30E-16
5572,7.22E-16
5574,7.21E-16
5576,7.30E-16
5578,7.18E-16
5580,7.22E-16
5582,7.26E-16
5584,7.16E-16
5586,7.15E-16
5588,7.04E-16
5590,6.97E-16
5592,7.09E-16
5594,7.11E-16
5596,7.04E-16
5598,7.02E-16
5600,6.97E-16
5602,6.99E-16
5604,7.04E-16
5606,6.98E-16
5608,6.95E-16
5610,7.01E-16
5612,7.04E-16
5614,7.15E-16
5616,7.02E-16
5618,6.87E-16
5620,6.85E-16
5622,6.71E-16
5624,6.72E-16
5626,6.83E-16
5628,6.76E-16
5630,6.59E-16
5632,6.64E-16
5634,6.59E-16
5636,6.57E-16
5638,6.50E-16
5640,6.40E-16
5642,6.44E-16
5644,6.52E-16
5646,6.48E-16
5648,6.31E-16
5650,6.17E-16
5652,6.17E-16
5654,6.21E-16
5656,6.09E-16
5658,6.05E-16
5660,6.00E-16
5662,5.95E-16
5664,5.76E-16
5666,5.91E-16
5668,5.99E-16
5670,5.76E-16
5672,5.58E-16
5674,5.64E-16
5676,5.59E-16
5678,5.52E-16
5680,5.53E-16
5682,5.48E-16
5684,5.44E-16
5686,5.47E-16
5688,5.48E-16
5690,5.30E-16
5692,5.28E-16
5694,5.29E-16
5696,5.29E-16
5698,5.18E-16
5700,5.24E-16
5702,5.34E-16
5704,5.18E-16
5706,5.32E-16
5708,5.26E-16
5710,5.34E-16
5712,5.28E-16
5714,5.40E-16
5716,5.39E-16
5718,5.15E-16
5720,5.38E-16
5722,5.33E-16
5724,5.38E-16
5726,5.36E-16
5728,5.11E-16
5730,5.27E-16
5732,5.48E-16
5734,5.41E-16
5736,5.38E-16
5738,5.37E-16
5740,5.46E-16
5742,5.48E-16
5744,5.57E-16
5746,5.60E-16
5748,5.59E-16
5750,5.48E-16
5752,5.50E-16
5754,5.60E-16
5756,5.69E-16
5758,5.62E-16
5760,5.75E-16
5762,5.77E-16
5764,5.66E-16
5766,5.64E-16
5768,5.68E-16
5770,5.81E-16
5772,5.79E-16
5774,5.81E-16
5776,5.87E-16
5778,5.93E-16
5780,5.90E-16
5782,5.91E-16
5784,5.97E-16
5786,5.88E-16
5788,5.92E-16
5790,6.05E-16
5792,6.09E-16
5794,6.04E-16
5796,6.05E-16
5798,6.09E-16
5800,6.15E-16
5802,6.18E-16
5804,6.14E-16
5806,6.11E-16
5808,6.21E-16
5810,6.29E-16
5812,6.25E-16
5814,6.19E-16
5816,6.22E-16
5818,6.09E-16
5820,6.04E-16
5822,6.20E-16
5824,6.27E-16
5826,6.29E-16
5828,6.35E-16
5830,6.30E-16
5832,6.28E-16
5834,6.30E-16
5836,6.38E-16
5838,6.26E-16
5840,6.24E-16
5842,6.22E-16
5844,6.33E-16
5846,6.30E-16
5848,6.17E-16
5850,6.20E-16
5852,6.16E-16
5854,6.36E-16
5856,6.30E-16
5858,6.26E-16
5860,6.21E-16
5862,6.27E-16
5864,6.44E-16
5866,6.33E-16
5868,6.11E-16
5870,6.07E-16
5872,6.01E-16
5874,6.06E-16
5876,6.26E-16
5878,6.39E-16
5880,6.24E-16
5882,6.25E-16
5884,6.28E-16
5886,6.24E-16
5888,6.21E-16
5890,6.16E-16
5892,6.10E-16
5894,6.10E-16
5896,6.23E-16
5898,6.30E-16
5900,6.12E-16
5902,6.06E-16
5904,6.21E-16
5906,6.20E-16
5908,6.02E-16
5910,5.88E-16
5912,5.91E-16
5914,5.88E-16
5916,5.73E-16
5918,5.79E-16
5920,5.89E-16
5922,5.88E-16
5924,5.82E-16
5926,5.83E-16
5928,5.76E-16
5930,5.61E-16
5932,5.72E-16
5934,5.76E-16
5936,5.66E-16
5938,5.49E-16
5940,5.31E-16
5942,5.24E-16
5944,5.22E-16
5946,5.25E-16
5948,5.16E-16
5950,5.02E-16
5952,4.91E-16
5954,4.76E-16
5956,4.58E-16
5958,4.57E-16
5960,4.60E-16
5962,4.55E-16
5964,4.48E-16
5966,4.41E-16
5968,4.31E-16
5970,4.20E-16
5972,4.11E-16
5974,4.08E-16
5976,4.00E-16
5978,3.93E-16
5980,3.94E-16
5982,3.85E-16
5984,3.75E-16
5986,3.60E-16
5988,3.63E-16
5990,3.65E-16
5992,3.59E-16
5994,3.60E-16
5996,3.44E-16
5998,3.33E-16
6000,3.30E-16
6002,3.20E-16
6004,3.13E-16
6006,3.21E-16
6008,3.19E-16
6010,3.10E-16
6012,3.09E-16
6014,3.03E-16
6016,2.93E-16
6018,2.92E-16
6020,2.93E-16
6022,2.86E-16
6024,2.92E-16
6026,2.86E-16
6028,2.82E-16
6030,2.74E-16
6032,2.76E-16
6034,2.89E-16
6036,2.80E-16
6038,2.82E-16
6040,2.77E-16
6042,2.72E-16
6044,2.69E-16
6046,2.72E-16
6048,2.78E-16
6050,2.64E-16
6052,2.68E-16
6054,2.71E-16
6056,2.70E-16
6058,2.70E-16
6060,2.72E-16
6062,2.70E-16
6064,2.77E-16
6066,2.67E-16
6068,2.68E-16
6070,2.86E-16
6072,2.82E-16
6074,2.70E-16
6076,2.84E-16
6078,2.82E-16
6080,2.81E-16
6082,2.98E-16
6084,2.96E-16
6086,2.91E-16
6088,2.83E-16
6090,2.93E-16
6092,2.97E-16
6094,2.85E-16
6096,3.05E-16
6098,3.12E-16
6100,3.08E-16
6102,3.01E-16
6104,3.04E-16
6106,3.22E-16
6108,3.32E-16
6110,3.42E-16
6112,3.31E-16
6114,3.30E-16
6116,3.43E-16
6118,3.46E-16
6120,3.49E-16
6122,3.45E-16
6124,3.50E-16
6126,3.56E-16
6128,3.63E-16
6130,3.71E-16
6132,3.72E-16
6134,3.70E-16
6136,3.73E-16
6138,3.81E-16
6140,3.87E-16
6142,3.93E-16
6144,3.94E-16
6146,3.92E-16
6148,4.02E-16
6150,4.10E-16
6152,4.11E-16
6154,4.19E-16
6156,4.21E-16
6158,4.21E-16
6160,4.20E-16
6162,4.20E-16
6164,4.34E-16
6166,4.39E-16
6168,4.39E-16
6170,4.37E-16
6172,4.35E-16
6174,4.42E-16
6176,4.52E-16
6178,4.55E-16
6180,4.56E-16
6182,4.62E-16
6184,4.65E-16
6186,4.60E-16
6188,4.80E-16
6190,4.90E-16
6192,4.94E-16
6194,4.97E-16
6196,4.95E-16
6198,4.93E-16
6200,5.07E-16
6202,5.08E-16
6204,5.16E-16
6206,5.15E-16
6208,5.07E-16
6210,5.01E-16
6212,5.13E-16
6214,5.13E-16
6216,5.19E-16
6218,5.18E-16
6220,5.13E-16
6222,5.15E-16
6224,5.16E-16
6226,5.26E-16
6228,5.35E-16
6230,5.25E-16
6232,5.33E-16
6234,5.34E-16
6236,5.29E-16
6238,5.39E-16
6240,5.40E-16
6242,5.39E-16
6244,5.52E-16
6246,5.56E-16
6248,5.51E-16
6250,5.47E-16
6252,5.47E-16
6254,5.41E-16
6256,5.43E-16
6258,5.48E-16
6260,5.50E-16
6262,5.51E-16
6264,5.52E-16
6266,5.51E-16
6268,5.53E-16
6270,5.54E-16
6272,5.54E-16
6274,5.46E-16
6276,5.43E-16
6278,5.50E-16
6280,5.38E-16
6282,5.33E-16
6284,5.38E-16
6286,5.42E-16
6288,5.36E-16
6290,5.35E-16
6292,5.34E-16
6294,5.24E-16
6296,5.25E-16
6298,5.34E-16
6300,5.38E-16
6302,5.29E-16
6304,5.14E-16
6306,5.04E-16
6308,5.16E-16
6310,5.23E-16
6312,5.18E-16
6314,5.16E-16
6316,5.19E-16
6318,5.25E-16
6320,5.28E-16
6322,5.24E-16
6324,5.27E-16
6326,5.34E-16
6328,5.37E-16
6330,5.34E-16
6332,5.34E-16
6334,5.39E-16
6336,5.41E-16
6338,5.37E-16
6340,5.44E-16
6342,5.48E-16
6344,5.52E-16
6346,5.53E-16
6348,5.48E-16
6350,5.56E-16
6352,5.63E-16
6354,5.58E-16
6356,5.56E-16
6358,5.62E-16
6360,5.59E-16
6362,5.56E-16
6364,5.64E-16
6366,5.60E-16
6368,5.65E-16
6370,5.74E-16
6372,5.66E-16
6374,5.60E-16
6376,5.60E-16
6378,5.65E-16
6380,5.68E-16
6382,5.71E-16
6384,5.77E-16
6386,5.69E-16
6388,5.69E-16
6390,5.67E-16
6392,5.67E-16
6394,5.69E-16
6396,5.64E-16
6398,5.59E-16
6400,5.64E-16
6402,5.70E-16
6404,5.61E-16
6406,5.57E-16
6408,5.63E-16
6410,5.63E-16
6412,5.54E-16
6414,5.57E-16
6416,5.60E-16
6418,5.65E-16
6420,5.62E-16
6422,5.59E-16
6424,5.65E-16
6426,5.74E-16
6428,5.76E-16
6430,5.82E-16
6432,5.71E-16
6434,5.71E-16
6436,5.68E-16
6438,5.70E-16
6440,5.73E-16
6442,5.66E-16
6444,5.63E-16
6446,5.74E-16
6448,5.74E-16
6450,5.70E-16
6452,5.83E-16
6454,5.89E-16
6456,5.86E-16
6458,5.87E-16
