"epoch.mjd","a","e","i","om","w","ma","epoch","q","tp","n_obs_used"
54398,,1.0000,145.35,1.80,84.47,,2454398.0,0.005,2454398.00,9
54398,,1.0000,146.63,356.78,82.12,,2454398.5,0.005,2454398.48,17
54398,,1.0000,144.93,1.28,85.48,,2454398.6,0.005,2454398.59,5
54400,,1.0000,73.43,71.48,59.55,,2454400.8,0.033,2454400.81,6
54401,,1.0000,144.89,3.14,82.82,,2454401.9,0.005,2454401.85,26
54402,,1.0000,146.59,356.28,82.07,,2454402.2,0.005,2454402.19,12
54402,,1.0000,144.07,358.78,77.89,,2454402.8,0.005,2454402.77,15
54402,,1.0000,145.74,354.13,75.73,,2454402.9,0.005,2454402.90,7
54404,,1.0000,143.48,5.11,81.95,,2454404.5,0.005,2454404.55,31
54405,,1.0000,143.66,0.95,79.51,,2454405.0,0.005,2454405.03,24
54406,,1.0000,145.17,4.56,84.82,,2454406.4,0.005,2454406.41,8
54408,,1.0000,144.06,357.86,78.12,,2454408.3,0.005,2454408.31,60
54408,,1.0000,143.82,359.55,77.95,,2454408.4,0.005,2454408.40,6
54409,,1.0000,147.63,352.82,79.45,,2454409.5,0.005,2454409.53,9
54410,,1.0000,143.77,1.81,80.55,,2454410.5,0.005,2454410.51,7
54411,,1.0000,147.61,348.03,74.84,,2454411.0,0.005,2454411.01,8
54412,,1.0000,144.36,9.61,87.15,,2454412.0,0.005,2454412.00,45
54413,,1.0000,76.95,73.51,59.68,,2454414.0,0.035,2454413.99,7
54416,,1.0000,144.10,6.22,84.35,,2454416.7,0.005,2454416.70,63
54416,,1.0000,140.62,18.14,89.22,,2454416.0,0.008,2454416.03,5
54418,,1.0000,143.86,1.12,77.56,,2454418.3,0.006,2454418.30,7
54419,,1.0000,141.15,11.32,86.39,,2454419.5,0.006,2454419.51,8
55070,1.226e+04,0.9996,86.99,59.74,75.02,360.00,2455070.5,4.843,2455312.93,701
54612,-3772,1.0002,9.89,334.53,306.55,-0.00,2454612.5,0.850,2454642.39,773
54524,-1.088e+04,1.0002,78.67,73.07,112.63,-0.00,2454524.5,1.777,2454620.30,206
54424,,1.0000,140.84,21.88,94.25,,2454424.6,0.007,2454424.60,15
54424,,1.0000,147.89,9.97,90.59,,2454424.3,0.005,2454424.26,6
54427,,1.0000,142.69,8.13,85.06,,2454427.6,0.005,2454427.62,12
54428,,1.0000,143.50,2.24,81.13,,2454428.8,0.005,2454428.81,54
54428,,1.0000,134.92,28.29,94.96,,2454428.6,0.008,2454428.65,9
54428,,1.0000,138.46,339.67,62.93,,2454428.0,0.008,2454428.05,9
54429,,1.0000,141.44,12.23,88.07,,2454429.0,0.006,2454429.04,12
54434,,1.0000,146.86,351.32,72.78,,2454434.3,0.007,2454434.30,13
54435,,1.0000,145.02,2.55,81.79,,2454435.8,0.007,2454435.79,11
54437,,1.0000,129.20,156.13,74.32,,2454437.7,0.027,2454437.70,13
54439,,1.0000,146.74,334.17,55.72,,2454439.6,0.008,2454439.60,9
54439,,1.0000,142.81,315.29,39.53,,2454439.7,0.006,2454439.66,7
54441,,1.0000,144.47,5.63,84.51,,2454441.1,0.005,2454441.08,45
54443,,1.0000,143.37,4.10,82.97,,2454443.3,0.005,2454443.27,31
54445,,1.0000,140.08,18.68,94.76,,2454445.2,0.005,2454445.24,8
54445,,1.0000,71.98,73.58,57.26,,2454445.0,0.038,2454445.05,10
54445,,1.0000,142.94,11.64,89.01,,2454445.8,0.005,2454445.77,20
54447,,1.0000,136.35,31.85,104.43,,2454447.3,0.005,2454447.30,16
54448,,1.0000,144.15,356.33,76.70,,2454449.0,0.005,2454448.95,79
54447,,1.0000,143.29,2.32,81.51,,2454447.5,0.005,2454447.45,8
54448,,1.0000,132.77,32.67,103.74,,2454448.8,0.005,2454448.78,11
54448,,1.0000,138.31,305.98,27.73,,2454448.9,0.008,2454448.92,8
54448,,1.0000,72.47,73.79,56.25,,2454448.8,0.035,2454448.79,11
54450,,1.0000,142.34,333.02,55.19,,2454450.3,0.009,2454450.32,8
54494,-4560,1.0007,110.18,133.09,357.13,-0.00,2454494.5,3.341,2454544.85,204
54535,1212,0.9965,98.50,303.46,257.69,360.00,2454535.5,4.209,2454564.90,81
54455,,1.0000,144.63,350.64,71.21,,2454456.0,0.005,2454455.97,9
54456,,1.0000,28.59,82.08,23.03,,2454456.7,0.051,2454456.66,14
54458,,1.0000,144.01,352.51,73.01,,2454458.6,0.010,2454458.56,52
54461,,1.0000,141.24,313.80,28.86,,2454461.1,0.010,2454461.15,7
54461,,1.0000,146.64,359.96,80.31,,2454461.5,0.005,2454461.52,7
54462,,1.0000,72.77,73.61,56.95,,2454462.7,0.034,2454462.68,9
54463,,1.0000,140.64,18.61,96.17,,2454463.9,0.005,2454463.91,10
54464,,1.0000,144.29,6.49,85.22,,2454464.9,0.005,2454464.93,93
54735,-4656,1.0002,82.55,277.88,348.47,-0.00,2454735.5,1.073,2454738.62,906
54481,,1.0000,22.28,70.18,33.70,,2454481.2,0.049,2454481.25,18
54492,,1.0000,136.24,330.27,57.20,,2454492.3,0.007,2454492.33,11
54493,,1.0000,144.08,358.28,77.80,,2454493.9,0.005,2454493.91,75
54494,,1.0000,144.10,13.21,88.69,,2454494.8,0.005,2454494.84,12
54496,,1.0000,145.30,354.15,69.85,,2454496.1,0.007,2454496.10,19
54531,-1.91e+06,1.0000,61.78,307.78,180.93,-0.00,2454531.5,1.262,2454573.35,754
54500,,1.0000,158.24,30.07,332.74,,2454500.2,0.035,2454500.24,26
54500,,1.0000,138.69,335.57,53.82,,2454500.9,0.010,2454500.93,19
54503,,1.0000,144.76,3.37,81.43,,2454503.0,0.005,2454503.01,31
54504,,1.0000,145.16,3.32,77.36,,2454504.7,0.007,2454504.69,13
54506,,1.0000,143.41,0.85,82.58,,2454506.4,0.004,2454506.40,27
54512,,1.0000,138.74,334.80,56.72,,2454512.6,0.008,2454512.59,22
54511,,1.0000,74.32,335.76,38.03,,2454511.8,0.063,2454511.77,8
54514,,1.0000,140.28,15.82,99.09,,2454514.3,0.005,2454514.26,7
54517,,1.0000,143.49,11.17,90.43,,2454517.0,0.005,2454517.01,13
54518,,1.0000,143.99,358.79,78.91,,2454518.9,0.005,2454518.90,52
54518,,1.0000,145.98,15.67,77.24,,2454518.3,0.005,2454518.29,8
54516,,1.0000,142.25,345.67,70.33,,2454516.1,0.005,2454516.09,11
54515,,1.0000,70.85,72.50,55.43,,2454515.8,0.034,2454515.79,11
54522,,1.0000,144.18,6.40,88.12,,2454522.8,0.006,2454522.77,40
54521,,1.0000,144.27,6.20,90.06,,2454521.6,0.005,2454521.58,15
54526,,1.0000,143.75,359.83,80.23,,2454526.6,0.004,2454526.61,56
54811,10.69,0.5481,35.04,189.02,269.99,3.42,2454811.5,4.829,2454690.34,258
54687,3663,0.9985,105.08,105.67,218.09,0.00,2454687.5,5.531,2454680.72,109
54528,,1.0000,13.13,51.85,50.61,,2454528.5,0.050,2454528.51,13
54532,,1.0000,144.84,7.48,89.02,,2454532.3,0.005,2454532.31,11
54541,,1.0000,143.75,356.83,74.07,,2454541.7,0.005,2454541.72,9
54531,,1.0000,143.28,12.08,125.74,,2454531.2,0.055,2454531.23,94
54533,,1.0000,144.00,357.48,72.79,,2454533.3,0.006,2454533.27,34
54538,,1.0000,143.94,359.10,76.41,,2454538.1,0.006,2454538.12,23
54545,,1.0000,66.71,94.56,46.12,,2454545.5,0.032,2454545.51,10
55398,-1669,1.0027,61.18,218.27,80.42,-0.00,2455398.5,4.511,2455468.71,3622
54594,365.1,0.9891,72.86,215.92,63.70,359.96,2454594.5,3.990,2454843.49,166
54558,,1.0000,144.49,355.34,74.07,,2454558.8,0.005,2454558.81,7
54566,,1.0000,143.66,359.06,78.00,,2454566.4,0.005,2454566.35,10
54566,,1.0000,143.60,358.49,77.10,,2454566.9,0.005,2454566.87,5
54570,,1.0000,14.35,49.13,57.03,,2454570.0,0.048,2454570.04,10
54602,51.68,0.9466,75.49,34.63,96.04,0.16,2454602.5,2.760,2454541.92,252
54573,,1.0000,145.29,0.99,84.66,,2454573.5,0.005,2454573.51,10
54573,,1.0000,144.76,2.69,82.60,,2454573.8,0.004,2454573.77,20
54575,,1.0000,73.46,72.35,58.57,,2454575.0,0.037,2454575.02,10
54582,,1.0000,144.96,3.01,83.52,,2454582.6,0.005,2454582.63,22
54584,,1.0000,142.03,9.59,79.66,,2454584.1,0.009,2454584.13,7
54586,,1.0000,142.60,10.46,82.98,,2454586.8,0.008,2454586.80,7
54587,,1.0000,144.78,358.71,78.84,,2454587.8,0.005,2454587.76,6
54578,,1.0000,145.95,356.87,78.83,,2454578.6,0.005,2454578.59,8
54681,166.1,0.9896,61.78,273.42,68.12,0.01,2454681.5,1.724,2454660.76,1557
54603,-58.24,1.0077,87.48,289.37,93.06,-0.07,2454603.5,0.449,2454636.90,22
54642,72.44,0.9729,93.27,287.08,313.38,0.14,2454642.5,1.964,2454557.57,128
54654,-937.2,1.0021,44.99,298.18,10.70,0.00,2454654.5,2.004,2454567.44,385
54588,,1.0000,145.05,347.71,71.48,,2454588.6,0.009,2454588.58,12
54592,,1.0000,144.52,4.75,83.91,,2454592.0,0.007,2454592.01,10
54592,,1.0000,143.21,1.11,79.14,,2454592.2,0.005,2454592.22,10
54593,,1.0000,72.18,73.31,56.96,,2454593.7,0.037,2454593.74,21
54594,,1.0000,144.89,6.86,84.81,,2454594.5,0.005,2454594.52,7
54594,,1.0000,70.94,71.57,57.28,,2454594.8,0.038,2454594.79,32
54598,,1.0000,138.55,20.06,86.38,,2454599.0,0.009,2454599.00,11
54600,,1.0000,144.10,356.81,77.57,,2454600.9,0.004,2454600.90,52
54599,,1.0000,144.85,3.15,83.62,,2454600.0,0.005,2454599.99,10
54601,,1.0000,145.09,352.07,73.47,,2454601.3,0.005,2454601.27,7
54737,6.001,0.6138,25.86,217.98,141.32,2.71,2454737.5,2.317,2454697.10,669
54643,322.4,0.9938,100.20,24.19,101.81,0.01,2454643.5,2.011,2454578.91,82
55004,973.1,0.9971,115.52,357.47,100.81,360.00,2455004.5,2.784,2455100.38,1522
54706,8.187,0.6950,32.27,47.57,340.98,3.62,2454706.5,2.497,2454620.58,54
55068,-2321,1.0017,64.31,357.68,11.87,0.00,2455068.5,3.896,2455035.45,1345
54840,593.8,0.9950,118.63,9.31,104.48,0.00,2454840.5,2.959,2454830.63,1021
55070,8893,0.9998,140.71,219.73,340.86,0.00,2455070.5,1.798,2455005.59,701
54772,18.42,0.8964,43.24,270.55,84.16,359.74,2454772.5,1.909,2454792.99,517
55670,-7441,1.0011,162.70,54.94,39.94,-0.00,2455670.5,8.018,2455719.52,1909
54870,-1.103e+04,1.0001,56.30,309.68,215.87,-0.00,2454870.5,1.202,2454995.74,1309
54838,43.76,0.9565,66.47,337.75,140.80,0.30,2454838.5,1.902,2454750.09,127
54879,8.028,0.4477,38.81,262.93,238.28,1.56,2454879.5,4.434,2454843.47,164
55493,3.078,0.9788,23.35,312.57,146.62,122.37,2455493.5,0.065,2454822.97,76
54862,6.688,0.6372,22.23,297.44,128.59,359.65,2454862.5,2.427,2454868.70,111
54901,41.77,0.9443,156.87,18.81,192.50,0.01,2454901.5,2.328,2454897.89,187
54950,40.18,0.9851,127.45,105.96,48.96,0.08,2454950.5,0.600,2454929.42,562
54916,106,0.9827,171.38,357.95,219.58,359.92,2454916.5,1.831,2455008.39,159
55386,346.1,0.9830,59.37,214.06,336.34,0.04,2455386.5,5.875,2455149.61,363
55854,-3013,1.0018,79.35,53.58,260.38,-0.00,2455854.5,5.455,2455927.37,1187
54958,80.17,0.9720,84.99,219.06,297.37,0.25,2454958.5,2.245,2454775.33,444
54973,512.6,0.9975,85.76,278.68,129.77,0.00,2454973.5,1.274,2454958.93,487
54960,486.2,0.9977,108.31,120.63,175.44,0.00,2454960.5,1.129,2454938.01,119
55057,1461,0.9978,66.82,123.81,147.69,360.00,2455057.5,3.246,2455234.99,665
54978,,1.0000,144.42,0.73,268.40,,2454978.5,2.869,2455547.47,20
54991,41.33,0.9625,34.82,30.13,127.47,359.96,2454991.5,1.549,2455001.88,125
55390,-1696,1.0008,103.88,257.86,66.17,0.00,2455390.5,1.422,2455316.52,2488
55135,278.1,0.9975,107.96,310.23,133.40,359.97,2455135.5,0.696,2455279.91,281
55082,7.824,0.6869,16.22,183.76,154.55,5.06,2455082.5,2.450,2454970.10,328
55077,-1919,1.0013,95.82,172.94,223.73,-0.00,2455077.5,2.564,2455197.78,764
55887,-1555,1.0010,106.18,326.00,90.75,-0.00,2455887.5,1.551,2455919.18,9044
55179,-4253,1.0015,163.45,60.36,76.03,-0.00,2455179.5,6.544,2455238.01,507
55113,7.465,0.6091,40.90,160.14,209.27,1.47,2455113.5,2.919,2455083.08,331
55297,-980.4,1.0004,77.03,322.62,130.69,-0.00,2455297.5,0.405,2455380.18,751
55891,-4562,1.0014,60.38,225.13,129.76,-0.00,2455891.5,6.475,2455906.75,278
55288,3675,0.9983,89.89,54.41,282.53,0.00,2455288.5,6.220,2455112.75,141
55153,7.596,0.7690,28.11,215.99,215.47,357.37,2455153.5,1.755,2455209.34,882
55167,4311,0.9995,148.74,60.09,32.45,360.00,2455167.5,2.281,2455208.56,401
55123,-358.6,1.0150,91.24,43.39,269.04,0.05,2455123.5,5.383,2454747.42,10
55197,167.9,0.9916,51.26,49.32,77.70,359.96,2455197.5,1.414,2455275.75,602
55229,1.058e+04,0.9994,25.47,121.17,23.81,360.00,2455229.5,6.094,2455369.99,182
55499,-493.9,1.0080,130.10,321.01,60.65,-0.00,2455499.5,3.931,2455546.76,966
55177,1.548e+04,0.9996,164.49,199.58,121.33,360.00,2455177.5,6.907,2455318.17,93
55174,3.08,0.7403,9.59,31.76,118.02,350.32,2455174.5,0.800,2455227.58,113
55591,375.6,0.9933,107.32,160.28,127.39,0.00,2455591.5,2.520,2455590.40,1677
55207,6.507,0.6405,29.93,262.13,171.96,355.33,2455207.5,2.339,2455286.19,178
55254,6.057,0.7322,15.03,64.83,41.28,357.64,2455254.5,1.622,2455290.18,397
55320,292.1,0.9906,96.73,346.69,271.69,359.97,2455320.5,2.738,2455478.24,140
55496,2925,0.9990,101.98,277.21,211.52,360.00,2455496.5,2.941,2455599.56,2087
55264,7.066,0.2591,9.14,142.03,3.67,5.11,2455264.5,5.235,2455167.11,95
55440,6.69,0.4530,57.18,319.84,120.07,10.24,2455440.5,3.659,2455260.66,66
55542,1.144e+04,0.9996,76.39,255.23,304.64,0.00,2455542.5,4.248,2455443.42,87
55298,64.67,0.8895,105.66,266.78,44.49,0.71,2455298.5,7.148,2454921.43,113
55374,67.54,0.9764,160.42,3.87,318.29,0.08,2455374.5,1.591,2455332.06,65
55286,110.4,0.9759,71.70,169.29,296.99,0.12,2455286.5,2.662,2455143.46,143
55288,8.64,0.7224,15.44,177.90,8.29,359.77,2455288.5,2.399,2455294.43,344
55262,291.5,0.9922,96.36,117.27,50.43,359.99,2455262.5,2.269,2455292.00,33
55288,24.73,0.8427,18.91,17.08,147.86,1.05,2455288.5,3.888,2455156.95,121
55288,68.38,0.9475,64.94,344.39,127.51,0.25,2455288.5,3.588,2455146.07,301
55384,62.8,0.9133,4.65,157.41,31.26,359.94,2455384.5,5.447,2455413.04,135
55285,-1.683e+04,1.0000,89.15,237.29,120.71,-0.00,2455285.5,0.614,2455292.61,81
55709,299.3,0.9905,107.63,89.90,265.03,0.04,2455709.5,2.843,2455507.89,613
55297,477.3,0.9975,78.39,287.45,168.63,0.00,2455297.5,1.205,2455289.04,282
55772,96.19,0.9794,103.75,246.78,137.43,359.96,2455772.5,1.981,2455806.55,4103
55397,2641,0.9981,108.27,313.72,75.20,0.00,2455397.5,4.908,2455297.57,252
55324,8495,0.9997,36.53,347.38,233.82,360.00,2455324.5,2.746,2455366.40,43
55324,3.851,0.1929,14.25,64.31,130.12,7.78,2455324.5,3.108,2455264.85,1631
55321,6.623,0.2721,2.31,44.85,181.19,356.56,2455321.5,4.821,2455380.94,48
55339,7.144,0.1564,14.09,24.90,175.13,1.82,2455339.5,6.026,2455304.21,67
55339,36.72,0.9538,134.38,254.81,333.11,0.47,2455339.5,1.696,2455232.32,605
55424,6263,0.9995,125.85,311.79,4.62,0.00,2455424.5,3.387,2455351.37,543
55356,8.987,0.7268,13.26,106.66,157.31,357.24,2455356.5,2.455,2455431.96,524
55333,1.694e+05,1.0000,162.30,316.41,83.75,0.00,2455333.5,1.086,2455319.67,43
55908,8.133,0.7774,38.69,30.77,12.57,9.79,2455908.5,1.811,2455678.05,619
55524,99.85,0.9743,147.06,104.76,332.31,0.04,2455524.5,2.570,2455480.85,146
55541,1.303e+04,0.9992,102.63,38.28,121.77,0.00,2455541.5,9.883,2455510.96,123
55385,80.07,0.9647,102.82,125.54,95.77,0.18,2455385.5,2.826,2455251.16,98
55379,8.26,0.9042,147.05,206.47,214.76,2.90,2455379.5,0.791,2455309.66,34
55368,-2032,1.0039,116.58,66.49,167.19,-0.00,2455368.5,7.977,2455538.23,24
56085,-1534,1.0037,156.93,343.65,114.50,0.00,2456085.5,5.621,2456066.39,1572
56229,-4725,1.0012,125.34,93.43,118.62,-0.00,2456229.5,5.900,2456432.83,8511
55512,5.546,0.3232,8.01,59.65,355.94,341.90,2455512.5,3.754,2455752.33,33
55832,5.601,0.0885,2.64,43.97,251.89,82.78,2455832.5,5.105,2454719.08,58
55524,6.636,0.2611,8.25,281.39,89.00,13.87,2455524.5,4.903,2455283.90,111
57905,-9231,1.0009,55.51,43.07,88.06,-0.00,2457905.5,8.446,2458540.60,4331
55677,6.515,0.5751,8.66,235.26,221.62,359.15,2455677.5,2.768,2455691.86,164
55583,5.731,0.6920,11.48,11.49,40.85,6.77,2455583.5,1.765,2455489.25,636
55651,-7173,1.0001,1.84,323.24,343.80,-0.00,2455651.5,0.482,2455815.22,2235
55749,1169,0.9980,26.07,124.90,141.16,360.00,2455749.5,2.345,2455911.59,1747
55666,344.2,0.9974,16.83,192.44,84.47,360.00,2455666.5,0.883,2455669.50,613
55845,7.366,0.2685,10.91,12.20,160.56,355.62,2455845.5,5.389,2455934.41,184
55636,321,0.9953,49.38,20.89,206.81,360.00,2455636.5,1.517,2455659.03,80
56003,-4.276e+04,1.0000,56.61,85.12,192.56,-0.00,2456003.5,1.819,2456300.54,4591
55779,6.83,0.4530,16.01,191.02,349.92,8.20,2455779.5,3.735,2455631.10,63
55885,-2155,1.0010,162.23,152.59,354.55,0.00,2455885.5,2.155,2455820.91,487
56679,-6825,1.0005,122.80,163.95,85.30,0.00,2456679.5,3.443,2456651.81,6434
55711,19.56,0.9258,114.71,21.51,27.84,1.43,2455711.5,1.451,2455585.89,83
55721,7.367,0.3187,19.14,153.77,110.93,348.83,2455721.5,5.019,2455948.17,120
55715,-480.5,1.0070,122.62,70.74,167.10,0.00,2455715.5,3.377,2455673.43,114
57558,38.41,0.8729,18.99,173.40,180.60,0.10,2457558.5,4.883,2457535.37,3695
55734,11.04,0.7968,65.51,252.36,294.47,4.99,2455734.5,2.242,2455548.80,140
55812,-1096,1.0018,104.26,131.35,257.03,-0.00,2455812.5,1.943,2455866.77,57
55778,-1.892e+04,1.0001,87.11,307.76,27.73,-0.00,2455778.5,1.924,2455784.00,798
56365,-9203,1.0000,84.21,65.67,333.65,0.00,2456365.5,0.302,2456361.67,5413
55793,-1816,1.0037,171.46,214.48,331.60,0.00,2455793.5,6.788,2455584.29,56
55744,-335,1.0027,70.18,324.80,119.57,-0.01,2455744.5,0.896,2455812.07,109
55925,6.294,0.5459,35.67,77.69,331.06,350.43,2455925.5,2.858,2456078.79,269
55757,5.615,0.7790,15.38,296.11,263.45,13.02,2455757.5,1.241,2455581.70,60
55767,8640,0.9997,33.68,274.02,357.04,360.00,2455767.5,2.563,2455853.24,46
55747,-19.58,1.0003,144.44,6.43,85.05,-0.01,2455747.5,0.005,2455748.50,114
56169,1210,0.9968,76.50,89.82,232.38,0.00,2456169.5,3.891,2456157.97,281
55793,7.822,0.3669,6.31,10.08,342.12,17.65,2455793.5,4.952,2455401.67,156
55966,9.756,0.3698,8.99,204.02,76.38,16.61,2455966.5,6.148,2455453.01,58
55825,3248,0.9979,94.86,142.24,135.93,0.00,2455825.5,6.780,2455741.95,59
55820,-1.8e+04,1.0001,36.87,287.37,34.63,-0.00,2455820.5,1.350,2455946.29,106
55838,5.054,0.5315,6.05,35.32,310.22,4.40,2455838.5,2.368,2455787.79,155
55870,43.04,0.9742,147.84,252.09,1.88,0.16,2455870.5,1.112,2455825.58,168
56224,-2806,1.0007,116.20,221.41,308.86,0.00,2456224.5,2.080,2456220.12,1454
56405,8.652,0.2032,2.68,218.90,193.34,341.12,2456405.5,6.894,2456893.08,145
55857,16.31,0.9316,17.57,288.07,192.19,359.95,2455857.5,1.115,2455860.85,343
55873,-2385,1.0004,116.78,228.38,287.82,-0.00,2455873.5,1.071,2456082.40,60
55886,5.585,0.6327,10.54,40.64,32.32,358.79,2455886.5,2.052,2455902.69,128
56194,-3172,1.0007,93.96,297.44,121.99,0.00,2456194.5,2.138,2456130.67,2274
55867,3.844,0.5554,7.40,60.08,259.54,22.76,2455867.5,1.709,2455693.42,25
55934,4.656,0.2887,3.72,161.88,282.47,358.57,2455934.5,3.312,2455949.04,171
55901,78.68,0.9999,134.36,326.37,53.51,359.99,2455901.5,0.006,2455911.51,123
55923,6.225,0.7129,6.35,310.02,131.19,354.63,2455923.5,1.787,2456008.20,92
55927,11.85,0.7049,26.52,84.80,340.68,3.17,2455927.5,3.498,2455796.44,54
56287,-6364,1.0012,120.90,277.97,191.76,-0.00,2456287.5,7.604,2456626.14,322
56263,979.3,0.9964,125.87,191.40,101.67,0.00,2456263.5,3.537,2456236.60,2643
56329,6.489,0.4105,7.63,36.19,162.18,350.03,2456329.5,3.825,2456496.64,1185
56018,-2989,1.0012,106.93,253.00,50.73,0.00,2456018.5,3.537,2455902.33,295
56027,17.07,0.8736,2.64,124.03,72.97,357.72,2456027.5,2.157,2456190.94,155
56236,1275,0.9962,96.28,300.64,279.89,360.00,2456236.5,4.838,2456328.02,219
55974,-260.7,1.0031,162.79,118.00,62.66,-0.01,2455974.5,0.802,2455999.14,245
55974,9.706,0.6265,9.19,135.44,344.85,4.39,2455974.5,3.625,2455839.92,20
56023,1.097e+05,1.0000,27.74,125.98,137.99,360.00,2456023.5,1.296,2456198.72,627
56043,3776,0.9980,122.54,286.32,48.89,0.00,2456043.5,7.503,2455746.55,98
55999,-14.17,1.0005,144.43,6.58,82.41,-0.04,2455999.5,0.007,2456001.53,43
56015,221.4,0.9827,105.66,5.53,103.52,0.10,2456015.5,3.827,2455694.42,74
56008,74.39,0.9657,159.40,129.97,300.43,0.05,2456008.5,2.551,2455976.59,83
56292,6.329,0.5422,14.72,227.14,33.19,353.81,2456292.5,2.897,2456392.52,100
56988,-2112,1.0016,11.35,164.62,104.02,-0.00,2456988.5,3.457,2457119.20,1763
56502,487.1,0.9985,82.61,332.72,304.99,0.01,2456502.5,0.731,2456376.01,3201
56033,4.171,0.3299,12.17,283.40,265.75,2.95,2456033.5,2.795,2456008.01,22
56065,16.14,0.8936,92.84,184.14,295.90,0.22,2456065.5,1.717,2456051.23,40
56247,-2379,1.0013,34.19,235.22,147.27,-0.00,2456247.5,3.159,2456268.73,4401
56697,-6897,1.0002,142.43,317.74,203.11,-0.00,2456697.5,1.055,2456897.16,7829
56094,3.618,0.4260,13.20,125.88,172.30,344.77,2456094.5,2.077,2456200.83,140
56215,774.9,0.9985,92.85,279.04,139.29,360.00,2456215.5,1.142,2456260.19,4281
56657,4185,0.9992,135.22,206.90,338.83,0.00,2456657.5,3.353,2456433.96,1091
56721,-2758,1.0023,106.11,312.81,75.85,-0.00,2456721.5,6.463,2456888.83,962
56251,767.7,0.9971,87.22,271.77,140.29,360.00,2456251.5,2.262,2456286.91,1489
56279,565.7,0.9973,70.98,270.30,205.79,359.99,2456279.5,1.509,2456421.84,2119
56126,330.7,0.9908,134.20,53.49,107.09,0.01,2456126.5,3.045,2456090.72,255
57304,9075,0.9993,25.38,153.99,145.15,0.00,2457304.5,6.536,2457251.07,439
56158,8.503,0.8481,84.38,315.76,338.41,2.66,2456158.5,1.292,2456091.59,2490
56315,1055,0.9966,114.83,267.37,351.44,0.00,2456315.5,3.607,2456266.24,100
56162,3.563,0.5792,11.43,111.28,222.11,4.41,2456162.5,1.499,2456132.41,98
56139,3.597,0.5383,24.53,120.81,183.05,5.19,2456139.5,1.661,2456103.60,81
56174,4.554,0.6488,16.50,337.00,343.65,1.92,2456174.5,1.599,2456155.57,301
56322,26.13,0.6371,45.18,184.44,139.24,2.62,2456322.5,9.482,2455966.89,196
56413,-2447,1.0000,62.16,295.69,345.54,-0.00,2456413.5,0.012,2456625.26,6682
56434,-3259,1.0007,112.93,121.31,183.75,-0.00,2456434.5,2.308,2456535.64,730
56406,2.415e+05,1.0000,126.54,173.10,163.62,360.00,2456406.5,4.349,2456471.52,924
56218,5.737,0.1596,12.56,73.74,309.60,347.31,2456218.5,4.821,2456395.46,38
56215,6.028,0.6045,9.51,114.26,196.80,11.33,2456215.5,2.384,2456045.43,34
56234,112,0.9826,24.09,99.45,219.83,0.02,2456234.5,1.953,2456211.32,43
56253,-744.7,1.0004,72.10,230.59,318.09,-0.00,2456253.5,0.323,2456347.56,661
56234,14.35,0.8763,33.28,186.22,198.10,1.24,2456234.5,1.775,2456165.89,142
56657,1.21e+04,0.9996,56.34,26.98,70.05,360.00,2456657.5,5.264,2456843.22,172
56245,7.352,0.5066,10.53,186.86,229.53,359.00,2456245.5,3.628,2456265.77,36
56294,5.181,0.6486,39.29,49.21,1.27,356.86,2456294.5,1.821,2456332.06,299
56274,3765,0.9994,157.84,85.37,123.34,360.00,2456274.5,2.089,2456495.04,91
56358,612.3,0.9976,67.18,262.16,217.32,359.99,2456358.5,1.455,2456521.00,1054
56238,4.81,0.3403,6.12,94.53,353.24,352.60,2456238.5,3.173,2456317.67,30
56644,153.3,0.9896,44.37,113.15,132.11,359.97,2456644.5,1.599,2456710.13,2560
56422,20.69,0.7705,34.12,271.02,215.63,0.42,2456422.5,4.748,2456382.81,186
56309,37.94,0.9469,20.96,193.25,268.83,359.99,2456309.5,2.016,2456310.70,139
56324,29.39,0.9399,73.23,122.71,235.69,0.98,2456324.5,1.765,2456165.35,150
57480,-1.637e+04,1.0001,129.03,301.00,2.45,0.00,2457480.5,1.400,2456955.68,449
56309,6.477,0.6839,144.86,145.94,27.20,2.07,2456309.5,2.047,2456274.83,55
56428,-1381,1.0027,43.45,331.96,156.43,-0.00,2456428.5,3.734,2456475.02,136
57167,16.06,0.4313,21.34,247.52,308.76,358.52,2457167.5,9.131,2457263.92,485
56377,11.23,0.7809,10.09,294.97,252.63,359.51,2456377.5,2.460,2456396.22,118
56454,-3446,1.0023,158.72,134.03,311.43,-0.00,2456454.5,7.782,2456455.62,172
56516,233,0.9939,21.86,182.47,95.82,0.04,2456516.5,1.413,2456360.53,1159
56396,-665,1.0028,79.69,30.12,92.00,0.01,2456396.5,1.860,2456264.16,274
56501,8390,0.9993,61.75,344.27,122.99,0.00,2456501.5,6.218,2456401.51,168
56463,761.4,0.9970,85.44,266.11,18.76,0.00,2456463.5,2.253,2456437.76,301
56667,6.877,0.5124,5.47,221.48,51.24,1.64,2456667.5,3.353,2456637.46,261
56436,-1.219e+04,1.0002,96.00,274.11,293.91,0.00,2456436.5,2.154,2456267.85,111
56824,-8308,1.0005,64.67,208.13,76.50,-0.00,2456824.5,3.852,2456976.69,902
56407,4.432,0.4104,5.93,339.77,214.39,7.85,2456407.5,2.613,2456333.19,41
56406,2871,0.9997,40.62,144.29,165.67,360.00,2456406.5,0.929,2456537.01,100
